student_id,subject_id,r_score,trend
10866,1,1.025,1
10866,3,0.0124999999999999,2
10867,3,0.8690958164642376,0
10867,57,-0.9487179487179482,2
10867,2,0.843454790823212,0
10867,8,0.935897435897436,0
10867,17,0.9733468286099866,0
10867,1,0.30634278002699045,2
10867,7,0.8545883940620782,0
10868,1,0.2508130081300813,2
10868,5,0.3114227642276424,2
10868,57,-0.07619047619047631,2
10868,6,0.6958515739003543,1
10868,2,0.22242860120908906,2
10868,3,0.1492276422764227,2
10869,5,0.2603658536585366,1
10869,3,0.42764227642276426,0
10869,57,-0.013690476190476251,2
10869,2,0.1721169480925579,2
10869,6,0.5034490306441526,1
10869,1,0.3868292682926829,1
10870,1,0.16126016260162607,2
10870,5,-0.07329268292682928,2
10870,2,0.3740733791953303,2
10870,6,0.43916927246195536,1
10870,3,0.5218292682926828,0
10870,57,-0.2261904761904763,2
10871,57,-0.1152691152691151,2
10871,1,0.6262708052181738,2
10871,7,0.42127755285650026,0
10871,2,0.6696356275303644,1
10871,8,0.31376518218623484,2
10871,17,0.6868421052631579,0
10871,3,0.9073774179037336,0
10872,5,0.8185365853658537,1
10872,3,1.049390243902439,1
10872,1,0.6901626016260162,0
10872,57,0.09880952380952356,2
10872,6,0.4393766937669377,1
10872,2,0.2769168230143839,2
10873,3,0.9498373983739838,0
10873,2,0.8660558682509902,0
10873,5,1.0076829268292682,1
10873,1,0.6682113821138213,0
10873,57,0.07380952380952355,2
10873,6,0.7680810923493849,0
10874,2,-0.0167677715238691,2
10874,3,0.4802032520325203,2
10874,57,0.21130952380952367,2
10874,6,0.20457890348134256,2
10874,5,0.5971544715447155,0
10874,1,0.5609349593495935,0
10875,57,-0.1886904761904763,2
10875,3,0.6993089430894309,1
10875,5,0.4958943089430895,1
10875,2,0.1139337085678549,2
10875,1,0.6998780487804879,0
10875,6,0.26607775693141544,0
10876,57,-0.013690476190476364,2
10876,6,0.5226360225140714,0
10876,2,0.6328642901813634,2
10876,3,0.636341463414634,2
10876,5,1.0245528455284554,1
10876,1,1.0583333333333331,1
10877,1,0.7674796747967481,1
10877,5,0.12951219512195114,2
10877,6,0.24297269126537416,1
10877,2,0.51718574108818,1
10877,3,0.26069105691056904,0
10877,57,-0.2386904761904763,2
10878,1,0.7201219512195121,1
10878,2,0.5031040233479258,0
10878,3,0.7264227642276423,1
10878,5,0.5890243902439024,2
10878,6,0.9510360642067959,0
10878,57,-0.08869047619047632,2
10879,6,0.4030393996247654,0
10879,3,0.2275609756097561,2
10879,57,-0.10119047619047628,2
10879,2,0.4891505107358766,1
10879,1,0.6237398373983739,1
10879,5,0.17280487804878047,0
10880,57,-0.13869047619047634,2
10880,6,0.3551865749426724,0
10880,5,0.1776422764227642,1
10880,3,0.8118292682926831,1
10880,2,0.3596164269335001,1
10880,1,0.053658536585365874,2
10881,2,0.5567682926829269,1
10881,57,-0.10119047619047622,2
10881,1,0.16678861788617896,2
10881,3,0.06991869918699188,2
10881,5,0.4369512195121952,1
10881,6,0.6541432145090681,1
10882,3,0.6392682926829267,1
10882,1,0.4995934959349594,0
10882,2,0.5647738169689389,2
10882,5,0.5715040650406503,2
10882,57,0.2863095238095237,2
10882,6,0.638305190744215,2
10883,6,0.7250609756097559,0
10883,5,0.8329268292682928,1
10883,1,0.4040243902439026,2
10883,2,0.5948102981029808,2
10883,3,0.7788211382113822,0
10883,57,0.03630952380952368,2
10884,6,0.7723921200750469,1
10884,57,-0.013690476190476251,2
10884,5,0.278780487804878,2
10884,3,0.8839837398373983,0
10884,1,0.7939837398373985,0
10884,2,0.057155513862830916,2
10885,7,0.4748290598290599,1
10885,2,0.17499999999999993,2
10885,17,0.2825641025641025,0
10885,57,-0.21376765083440324,2
10885,1,0.08666666666666667,2
10885,3,0.095,2
10885,8,0.3901923076923077,0
10886,57,-0.14995186136071909,2
10886,8,0.5517948717948719,1
10886,2,0.17000000000000004,2
10886,17,0.0271153846153846,2
10886,7,0.11696581196581192,2
10886,1,0.4766666666666667,1
10886,3,0.5366666666666666,1
10887,2,0.7788408651566547,1
10887,3,0.4507595652332494,0
10887,5,0.1910526315789473,2
10887,57,-0.2884146341463416,2
10887,1,0.3558367071524967,1
10887,6,0.3025723091512565,0
10888,2,0.40524911402960173,0
10888,57,-0.03869047619047628,2
10888,3,0.09593495934959352,2
10888,1,0.4534959349593496,2
10888,5,0.8622357723577234,1
10888,6,0.7535345007296226,1
10889,2,0.462104440275172,0
10889,1,0.6227235772357722,0
10889,57,-0.051190476190476335,2
10889,3,0.7890243902439025,0
10889,6,0.2636449864498645,2
10889,5,0.382479674796748,2
10890,8,0.22596153846153846,2
10890,2,0.4925,2
10890,7,0.2435897435897436,0
10890,17,0.375,1
10890,57,-0.04205712451861365,2
10890,3,0.5836538461538463,1
10890,1,0.31499999999999995,1
10891,5,0.6301394511920828,1
10891,6,0.3815564552406657,1
10891,1,0.7290823211875843,1
10891,2,0.42685560053981103,2
10891,57,0.6710526315789473,0
10891,3,0.6035537561853351,0
10892,2,0.774561403508772,0
10892,6,0.8798020692757536,1
10892,57,0.421727395411606,0
10892,5,0.5517768780926675,2
10892,1,-0.0636302294197032,2
10892,3,0.14219523166891587,2
10893,3,0.5292307692307692,1
10893,7,0.749957264957265,1
10893,1,0.5766666666666667,0
10893,2,0.2449999999999999,2
10893,57,-0.2400834403080875,2
10893,8,0.6226923076923077,1
10893,17,0.7672435897435899,1
10894,5,0.6814215024741339,2
10894,57,0.5445344129554656,2
10894,2,0.5004048582995951,0
10894,3,0.3408457040035987,1
10894,6,0.7228070175438598,0
10894,1,0.5377867746288798,1
10895,17,0.4890384615384615,1
10895,1,0.495,1
10895,57,-0.1729781771501927,2
10895,3,0.5095726495726497,2
10895,7,0.5645299145299145,2
10895,2,0.3625,0
10895,8,0.5633333333333332,0
10896,2,0.9825,1
10896,17,0.9362179487179491,1
10896,3,0.7777350427350427,0
10896,57,0.17899550706033368,2
10896,7,0.537094017094017,0
10896,1,0.5516666666666667,2
10896,8,0.4062179487179488,0
10897,1,0.7450000000000001,1
10897,17,0.698397435897436,1
10897,2,0.3700000000000001,2
10897,57,0.05991655969191256,2
10897,3,0.6949145299145301,2
10897,7,0.955982905982906,0
10897,8,0.8356410256410257,1
10898,7,0.6353846153846154,1
10898,1,0.74,0
10898,2,0.135,2
10898,17,0.9321794871794872,1
10898,3,1.00982905982906,1
10898,57,0.1836007702182285,2
10898,8,0.6312820512820514,0
10899,5,0.16039473684210526,2
10899,1,0.08609986504723344,2
10899,6,0.2727833096254149,2
10899,3,0.5125648928280507,1
10899,2,0.005823029507239896,2
10899,57,-0.15091463414634154,2
10900,7,0.7113247863247864,1
10900,8,0.4283333333333334,0
10900,57,-0.01508344030808739,2
10900,17,0.6319230769230769,0
10900,1,0.5599999999999998,2
10900,2,0.3574999999999998,2
10900,3,0.6378632478632479,1
10901,3,0.9176068376068376,0
10901,2,0.9175,0
10901,8,0.7912179487179488,0
10901,1,0.9549999999999998,1
10901,7,0.9981623931623932,0
10901,57,-0.07429396662387687,2
10901,17,0.7889743589743591,0
10902,5,0.09328947368421037,2
10902,3,0.3359817813765182,2
10902,1,0.7840080971659921,1
10902,2,0.030448717948717893,2
10902,6,-0.03421052631578958,2
10902,57,-0.2884146341463416,2
10903,57,0.01158536585365853,2
10903,6,0.18573968705547655,2
10903,3,0.5293525306683201,1
10903,5,0.4356578947368421,1
10903,1,0.3621457489878543,1
10903,2,0.3029397818871503,2
10904,3,0.15397435897435896,2
10904,57,0.07044287548138636,2
10904,1,0.14,2
10904,7,0.2983333333333332,2
10904,17,0.4717307692307693,0
10904,2,0.5774999999999999,1
10904,8,0.5472435897435898,0
10905,57,0.18557445442875484,1
10905,8,0.4211538461538461,1
10905,1,0.85,1
10905,3,0.1737179487179487,1
10905,17,0.10493589743589744,2
10905,7,0.2400427350427351,0
10905,2,-0.00250000000000003,2
10906,1,-0.034547908232118896,2
10906,57,-0.3509146341463417,2
10906,5,0.8274999999999999,0
10906,3,0.3847661426608796,0
10906,2,0.3544348396979976,2
10906,6,0.6667852062588905,0
10907,1,0.6383333333333332,1
10907,8,0.7735256410256409,0
10907,57,-0.18745186136071898,2
10907,17,0.4578205128205127,0
10907,3,0.43209401709401707,0
10907,7,0.9224358974358976,0
10907,2,0.6125,0
10908,57,-0.19403080872914025,2
10908,7,0.5461538461538462,1
10908,2,0.7200000000000001,0
10908,8,0.38557692307692304,1
10908,3,0.7088034188034188,0
10908,17,0.5730128205128205,0
10908,1,0.9633333333333332,1
10909,5,0.9206477732793524,0
10909,2,1.0159244264507423,0
10909,6,0.6485829959514171,1
10909,57,0.7425775978407556,2
10909,3,0.5186684660368871,2
10909,1,1.0074898785425104,1
10910,6,0.6675663517768781,1
10910,2,0.7052631578947367,2
10910,3,0.6525416104363471,2
10910,57,0.8049932523616735,0
10910,1,0.9527665317139002,1
10910,5,1.005757984705353,1
10911,1,0.07176113360323882,2
10911,6,0.4094476055002372,1
10911,5,0.03973684210526315,2
10911,3,0.2472316446000657,2
10911,57,0.01158536585365853,2
10911,2,0.2277831272568115,1
10912,1,0.296260162601626,2
10912,3,0.7747560975609755,1
10912,5,0.5639024390243902,2
10912,6,0.9329268292682926,1
10912,57,0.023809523809523725,2
10912,2,1.0320898478215552,1
10913,57,0.21130952380952367,2
10913,1,0.5477235772357725,2
10913,6,0.5507619345424224,0
10913,5,0.3713414634146341,2
10913,2,0.1913841984573693,2
10913,3,0.574390243902439,0
10914,6,0.5387861545756282,0
10914,5,0.4117105263157895,2
10914,1,0.5064946018893387,2
10914,57,-0.40091463414634176,2
10914,2,0.4434132107816319,2
10914,3,0.7480112703796915,1
10915,2,0.5407765269960393,0
10915,57,-0.2511904761904765,2
10915,3,0.431178861788618,2
10915,6,0.440536272670419,2
10915,1,0.3656097560975608,2
10915,5,0.12451219512195115,2
10916,5,0.8347368421052633,0
10916,3,0.5072044716781561,1
10916,57,-0.4384146341463415,2
10916,1,0.4906376518218624,2
10916,2,0.8430400846190321,0
10916,6,0.9842105263157894,0
10917,1,0.4259109311740891,0
10917,2,0.4224696356275304,1
10917,5,0.34736842105263155,2
10917,57,0.11572199730094468,1
10917,6,0.4233018443544759,1
10917,3,0.020737741790373385,2
10918,2,0.35783614759224497,2
10918,5,0.7327642276422764,0
10918,1,1.0526016260162598,1
10918,6,0.782072128413592,0
10918,57,0.09880952380952368,2
10918,3,0.99,0
10919,1,0.11330971659919024,2
10919,2,0.4213123244702192,0
10919,57,0.01158536585365853,2
10919,3,0.09693043245674826,2
10919,5,0.3886842105263157,2
10919,6,0.8031887150308205,1
10920,57,0.2238095238095238,2
10920,5,0.5150406504065042,1
10920,1,0.3444715447154472,1
10920,2,0.0973202001250782,2
10920,6,0.8047696476964771,1
10920,3,0.6447967479674797,1
10921,57,0.23630952380952386,1
10921,3,0.026991869918699188,2
10921,2,0.9824973942047112,1
10921,1,0.0860569105691057,2
10921,6,0.08012403585574324,2
10921,5,-0.12056910569105685,2
10922,3,0.901147402463192,1
10922,2,0.8543994601889339,0
10922,1,0.9332152496626182,1
10922,6,0.4452465623518256,2
10922,5,0.8230263157894736,0
10922,57,-0.2884146341463416,2
10923,1,0.911184210526316,1
10923,5,0.7172368421052632,1
10923,2,0.4775004559215086,1
10923,3,1.049583895636527,1
10923,6,1.0759838786154576,1
10923,57,-0.2509146341463415,2
10924,2,0.5784075573549259,2
10924,5,0.2013495276653172,2
10924,6,0.5208277103013946,2
10924,3,0.6233018443544759,0
10924,1,0.912280701754386,1
10924,57,0.31646423751686914,2
10925,3,0.17566351776878092,2
10925,5,0.2761133603238866,0
10925,57,0.6548582995951419,1
10925,2,0.13009446693657226,2
10925,6,0.4872694556905084,1
10925,1,0.2304318488529015,2
10926,17,0.975,0
10926,3,0.05,0
10926,8,0.7,0
10926,7,0.4249999999999999,1
10926,2,0.625,0
10926,1,0.825,1
10926,57,0.024390243902439025,0
10927,6,0.030589293747188332,2
10927,1,-0.05074224021592455,2
10927,3,0.8096266306792623,0
10927,2,0.7170715249662621,1
10927,57,0.2354925775978407,2
10927,5,0.5281151596941072,0
10928,57,0.058212058212058215,2
10928,3,0.2357624831309041,2
10928,17,0.15958164642375167,2
10928,7,0.4815564552406658,1
10928,8,0.15357624831309036,2
10928,2,-0.2079622132253713,2
10928,1,0.3914979757085021,2
10929,8,0.6582321187584348,1
10929,3,0.019118308591992792,2
10929,1,0.6883940620782727,1
10929,2,0.3279352226720648,1
10929,17,0.0714574898785425,2
10929,7,0.25708502024291496,0
10929,57,0.10048510048510044,2
10930,3,0.657714799820063,1
10930,1,0.6282051282051284,1
10930,57,0.2739541160593793,2
10930,5,0.441115609536662,0
10930,6,1.1677462887989205,1
10930,2,0.5126855600539811,1
10931,57,0.23313090418353585,2
10931,3,0.7274403958614486,1
10931,1,0.4951417004048583,0
10931,2,0.3322537112010796,2
10931,5,0.98740440845704,1
10931,6,0.42033288349077824,0
10932,8,0.9647098515519568,1
10932,2,0.4547908232118759,2
10932,57,-0.23804573804573825,2
10932,7,1.0257309941520467,1
10932,3,0.8709851551956815,1
10932,17,0.9323211875843456,0
10932,1,0.16810616284300473,2
10933,5,0.06612685560053977,2
10933,57,-0.01248313090418357,2
10933,6,0.10674763832658564,2
10933,2,0.39055330634278,0
10933,3,0.2349527665317139,1
10933,1,0.5246963562753038,1
10934,5,0.871884840305893,1
10934,57,0.6470985155195681,0
10934,3,0.3636527215474584,0
10934,1,0.27294197031039136,1
10934,2,0.24480431848852904,2
10934,6,0.4031039136302293,2
10935,3,0.6901934322986955,1
10935,6,0.9721097615834458,1
10935,5,0.8340080971659919,1
10935,2,0.9124156545209176,1
10935,1,-0.1205802968960864,2
10935,57,0.5617408906882592,1
10936,2,0.2553306342780026,2
10936,3,0.26522717049032835,2
10936,5,0.6705353126405759,0
10936,57,0.636302294197031,0
10936,1,0.13711201079622135,2
10936,6,0.9273504273504272,1
10937,8,0.603238866396761,1
10937,1,0.4616284300494825,2
10937,57,-0.16112266112266138,2
10937,2,0.4506072874493928,1
10937,7,0.5897435897435896,2
10937,17,0.4699730094466936,2
10937,3,0.44754835807467386,0
10938,2,0.7748987854251009,0
10938,6,1.0405308142150247,0
10938,5,0.7156095366621682,0
10938,57,1.074561403508772,1
10938,3,0.7328834907782277,0
10938,1,0.10836707152496616,2
10939,57,-0.06514206514206516,2
10939,3,0.32379667116509225,2
10939,8,0.23731443994601875,2
10939,2,0.3828609986504724,1
10939,17,0.6553306342780028,1
10939,7,0.26657669815564555,2
10939,1,0.38866396761133615,0
10940,1,1.094804318488529,1
10940,3,1.0128205128205128,0
10940,2,1.0256410256410255,0
10940,6,0.858974358974359,0
10940,5,0.9615384615384616,1
10940,57,0.9612010796221324,0
10942,2,0.8014844804318491,1
10942,3,0.6357174988753936,2
10942,5,0.2556005398110661,2
10942,6,0.3929824561403509,1
10942,57,0.8964237516869096,1
10942,1,0.8481106612685562,1
10943,17,0.07456140350877193,2
10943,8,0.18582995951416992,2
10943,3,0.3665766981556456,2
10943,1,0.29347728295096714,2
10943,7,0.372604588394062,0
10943,57,-0.008316008316008316,2
10943,2,0.34466936572199725,2
10944,5,0.5115609536662169,2
10944,57,0.8171390013495279,1
10944,1,0.2541160593792172,2
10944,6,0.6247863247863247,0
10944,2,0.8029014844804317,0
10944,3,0.7397660818713452,1
10945,2,0.36578947368421055,1
10945,6,0.7044534412955465,0
10945,5,0.33108412055780473,2
10945,1,0.5593117408906882,1
10945,3,0.34966261808367066,2
10945,57,0.6744264507422404,1
10946,57,0.4976383265856951,1
10946,5,0.3430499325236168,1
10946,2,0.0966261808367071,2
10946,6,0.031264057579847064,2
10946,1,0.5153171390013497,1
10946,3,0.02348178137651824,2
10948,2,0.6753036437246964,1
10948,5,0.2421952316689159,2
10948,3,0.2964912280701755,0
10948,1,0.2222672064777328,2
10948,6,0.3975708502024292,1
10948,57,0.2368421052631579,2
10949,2,0.5548582995951417,0
10949,1,0.4998650472334684,0
10949,57,0.4534412955465588,2
10949,3,0.7240215924426452,1
10949,6,0.2392262708052181,2
10949,5,0.5236167341430499,2
10950,17,0.9425101214574898,1
10950,8,0.6684885290148449,0
10950,1,0.511650922177238,1
10950,3,0.8032838506522717,0
10950,7,0.5165991902834007,1
10950,57,0.011550011550011618,2
10950,2,0.20391363022941966,2
10951,5,1.032118758434548,1
10951,3,0.7800269905533063,0
10951,6,0.9242465137201978,1
10951,2,0.4804318488529016,2
10951,57,0.4483805668016194,2
10951,1,0.11349527665317127,2
10952,1,0.6626855600539813,1
10952,5,0.34152046783625745,2
10952,2,0.4790148448043185,0
10952,6,-0.15969410706252818,2
10952,57,0.0526315789473684,2
10952,3,0.4737741790373369,1
10953,1,0.2574898785425101,0
10953,6,-0.07103013945119196,2
10953,3,0.4029689608636977,1
10953,5,0.10346378767431402,2
10953,2,0.4560728744939272,1
10953,57,0.5161943319838056,1
10954,5,0.19901034637876744,2
10954,1,0.6709176788124157,1
10954,6,0.5732793522267208,1
10954,2,0.22287449392712552,2
10954,3,0.30751237067026543,1
10954,57,0.7088394062078274,1
10955,57,0.9743589743589745,0
10955,6,0.8803418803418803,0
10955,5,0.969230769230769,0
10955,1,0.9364372469635628,0
10955,3,0.9230769230769232,0
10955,2,0.8438596491228071,0
10956,1,0.9591767881241564,1
10956,57,0.3778677462887989,2
10956,6,0.8101664417453892,1
10956,5,0.06981556455240656,2
10956,3,0.35573549257759784,2
10956,2,0.8128879892037787,0
10957,1,0.7188259109311742,1
10957,6,0.7459739091318041,1
10957,2,0.5404858299595142,1
10957,5,0.5713900134952767,1
10957,3,0.09563652721547457,2
10957,57,0.04082321187584337,2
10958,2,0.6946018893387315,1
10958,3,0.8556455240665768,1
10958,5,0.8369770580296896,1
10958,1,0.12348178137651812,2
10958,57,0.27395411605937925,2
10958,6,0.6264957264957265,1
10961,1,1.0,0
10961,57,-0.8717948717948713,2
10961,17,0.986842105263158,0
10961,7,1.0,0
10961,2,0.9789473684210528,0
10961,3,0.9965811965811966,0
10961,8,0.9994601889338732,0
10962,6,-0.16653171390013505,2
10962,5,0.34952766531713897,0
10962,1,0.7253711201079622,1
10962,3,0.18335582546108864,2
10962,57,0.6234817813765183,1
10962,2,0.2776653171390012,2
10963,3,1.0401259559154297,1
10963,2,0.7154520917678812,0
10963,5,0.4316689158794421,2
10963,57,0.5728744939271254,0
10963,6,0.30238416554206016,2
10963,1,0.7470985155195682,0
10964,6,0.7510571300044983,1
10964,3,1.1104363472784526,1
10964,57,0.32186234817813764,2
10964,2,0.5883940620782726,1
10964,5,0.3399010346378767,2
10964,1,0.3301619433198381,2
10965,6,0.2313090418353577,1
10965,57,0.09176788124156544,2
10965,3,0.2310391363022941,2
10965,2,0.11349527665317133,2
10965,5,0.0065677013045434,2
10965,1,0.3430499325236168,0
10966,2,0.010188933873144387,2
10966,3,0.1750787224471435,2
10966,6,0.3065227170490328,2
10966,5,0.20890688259109308,1
10966,57,0.15755735492577594,2
10966,1,0.3875168690958165,2
10968,3,0.6221322537112008,2
10968,6,0.4770130454340978,2
10968,57,0.51889338731444,1
10968,5,-0.05209176788124148,2
10968,2,-0.04959514170040491,2
10968,1,0.3947368421052631,2
10969,3,0.1375168690958165,2
10969,2,0.28137651821862353,1
10969,57,0.7587719298245614,1
10969,1,0.5014170040485829,2
10969,6,0.4408906882591093,1
10969,5,0.22977957714799815,1
10970,57,0.6761133603238867,1
10970,5,0.651102114260009,1
10970,3,0.5336482231219074,1
10970,2,0.01862348178137646,2
10970,6,-0.012910481331534052,2
10970,1,1.0622132253711205,1
10971,2,0.3479633074369917,2
10971,5,0.5563157894736842,0
10971,57,-0.15091463414634154,2
10971,1,0.21955128205128197,2
10971,3,0.380415739626266,2
10971,6,0.8807965860597441,1
10972,3,0.13107287449392713,2
10972,2,0.5457974979027611,2
10972,57,-0.12591463414634152,2
10972,1,0.6222840755735493,1
10972,5,0.35657894736842105,2
10972,6,0.2472143195827405,2
10973,3,0.1998717948717948,2
10973,57,0.3704428754813864,1
10973,2,0.365,0
10973,8,0.2016025641025641,1
10973,7,0.3882051282051284,2
10973,17,0.42205128205128206,2
10973,1,0.5716666666666667,0
10974,8,1.1273076923076926,1
10974,2,-0.0625,2
10974,17,0.3760897435897436,1
10974,57,-0.07100449293966632,2
10974,7,0.2008547008547009,2
10974,3,0.25102564102564096,2
10974,1,0.04333333333333322,2
10975,17,0.3964102564102565,2
10975,57,0.13491655969191274,2
10975,2,1.1324999999999998,1
10975,3,0.3749999999999999,2
10975,7,0.2003418803418804,2
10975,8,0.6380769230769232,0
10975,1,0.28166666666666673,2
10976,7,0.70008547008547,0
10976,8,-0.0026282051282052747,2
10976,57,0.06517971758664931,2
10976,2,0.9125,0
10976,3,0.9634615384615384,0
10976,1,0.99,1
10976,17,0.6551282051282051,0
10977,1,0.925,0
10977,57,-0.4384146341463415,2
10977,5,1.15,1
10977,3,0.975,0
10977,2,0.575,0
10977,6,1.125,1
10978,7,0.5874358974358974,0
10978,1,0.8533333333333334,0
10978,2,0.8275,0
10978,17,0.8637820512820513,1
10978,57,0.059916559691912626,2
10978,8,0.07320512820512813,2
10978,3,0.4808119658119658,0
10979,2,-0.06689280373490902,2
10979,5,0.26986842105263154,1
10979,3,0.02867594314962735,2
10979,57,-0.2884146341463416,2
10979,6,-0.13602418207681355,2
10979,1,0.8202260458839408,1
10980,8,0.8664743589743591,1
10980,3,1.0,0
10980,2,0.75,1
10980,1,0.9633333333333334,1
10980,17,0.5574358974358973,2
10980,57,0.2914955070603337,2
10980,7,0.5138461538461537,2
10981,2,0.2464168216799796,2
10981,1,0.5519568151147098,0
10981,3,0.3731192325929168,2
10981,5,0.8828947368421054,0
10981,57,-0.2884146341463416,2
10981,6,1.001683262209578,1
10982,8,0.3801282051282051,2
10982,17,0.533653846153846,0
10982,1,0.265,1
10982,2,0.8725,1
10982,3,0.5976068376068375,1
10982,57,4.8138639280992386e-05,2
10982,7,0.13914529914529913,2
10983,7,0.5121794871794872,1
10983,3,0.5741452991452991,0
10983,8,-0.10448717948717956,2
10983,17,0.3252564102564102,2
10983,2,0.8400000000000001,1
10983,57,-0.003241335044929405,2
10983,1,0.4616666666666666,0
10984,3,0.3494871794871795,1
10984,8,0.3721153846153848,1
10984,17,0.7537179487179487,1
10984,57,0.13491655969191274,2
10984,2,0.715,0
10984,7,0.2911111111111113,2
10984,1,0.03333333333333344,2
10985,3,0.3535491969702497,1
10985,2,0.6743815880657985,1
10985,1,0.9046896086369772,1
10985,5,0.2272368421052632,2
10985,6,0.3949857752489332,0
10985,57,-0.20091463414634148,2
10986,17,0.30038461538461536,1
10986,1,0.19666666666666668,0
10986,7,0.21303418803418805,0
10986,57,0.33623234916559697,1
10986,3,0.12769230769230766,2
10986,2,0.06749999999999995,2
10986,8,0.4514102564102566,1
10987,2,0.2260922055658896,2
10987,3,0.8019884256726362,0
10987,5,0.7010526315789475,0
10987,6,0.6751896633475579,0
10987,1,0.8331646423751687,0
10987,57,-0.07591463414634145,2
10988,57,-0.23350449293966635,2
10988,3,0.11397435897435887,2
